127.0.0.1 - - [22/May/2020:13:28:09 +0000] "GET / HTTP/1.1" 404 962
127.0.0.1 - - [22/May/2020:13:28:11 +0000] "GET /BTS/E.DirecteurEtudes/Etudiants.jsp HTTP/1.1" 200 93169
127.0.0.1 - - [22/May/2020:13:28:11 +0000] "GET /BTS/css/all.min.css HTTP/1.1" 304 -
127.0.0.1 - - [22/May/2020:13:28:11 +0000] "GET /BTS/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [22/May/2020:13:28:11 +0000] "GET /BTS/css/jquery.dataTables.min.css HTTP/1.1" 304 -
127.0.0.1 - - [22/May/2020:13:28:11 +0000] "GET /BTS/css/dataTables.bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [22/May/2020:13:28:11 +0000] "GET /BTS/css/fontawesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [22/May/2020:13:28:11 +0000] "GET /BTS/css/jquery-ui.min.css HTTP/1.1" 200 19064
127.0.0.1 - - [22/May/2020:13:28:12 +0000] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [22/May/2020:13:28:12 +0000] "GET /BTS/js/jquery-ui.min.js HTTP/1.1" 200 36675
127.0.0.1 - - [22/May/2020:13:28:12 +0000] "GET /BTS/js/popper.js HTTP/1.1" 200 21003
127.0.0.1 - - [22/May/2020:13:28:12 +0000] "GET /BTS/js/jquery.min.js HTTP/1.1" 200 95962
127.0.0.1 - - [22/May/2020:13:28:12 +0000] "GET /BTS/js/jquery.dataTables.min.js HTTP/1.1" 200 84321
127.0.0.1 - - [22/May/2020:13:28:12 +0000] "GET /BTS/js/dataTables.bootstrap.js HTTP/1.1" 200 4559
127.0.0.1 - - [22/May/2020:13:28:12 +0000] "GET /BTS/js/bootstrap.min.js HTTP/1.1" 200 58072
127.0.0.1 - - [22/May/2020:13:28:12 +0000] "GET /BTS/js/main.js HTTP/1.1" 200 348
127.0.0.1 - - [22/May/2020:13:28:12 +0000] "GET /BTS/webfonts/fa-regular-400.eot? HTTP/1.1" 200 34390
127.0.0.1 - - [22/May/2020:13:28:12 +0000] "GET /BTS/webfonts/fa-solid-900.eot? HTTP/1.1" 200 194066
127.0.0.1 - - [22/May/2020:13:28:12 +0000] "GET /BTS/webfonts/fa-brands-400.eot? HTTP/1.1" 200 131930
127.0.0.1 - - [22/May/2020:13:28:17 +0000] "GET /BTS/images/sort_both.png HTTP/1.1" 404 1010
127.0.0.1 - - [22/May/2020:13:28:17 +0000] "GET /BTS/images/sort_asc.png HTTP/1.1" 404 1008
127.0.0.1 - - [22/May/2020:13:28:18 +0000] "GET /BTS/Etudiant/List HTTP/1.1" 200 3564
127.0.0.1 - - [22/May/2020:13:28:18 +0000] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Jellyfish1281589819476913.jpg HTTP/1.1" 200 775702
127.0.0.1 - - [22/May/2020:13:28:19 +0000] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Lighthouse3861590079971532.jpg HTTP/1.1" 200 561276
127.0.0.1 - - [22/May/2020:13:28:32 +0000] "GET /BTS/E.DirecteurEtudes/Etudiants.jsp HTTP/1.1" 200 93169
127.0.0.1 - - [22/May/2020:13:28:32 +0000] "GET /BTS/css/dataTables.bootstrap.css HTTP/1.1" 200 4940
127.0.0.1 - - [22/May/2020:13:28:32 +0000] "GET /BTS/css/jquery.dataTables.min.css HTTP/1.1" 200 13900
127.0.0.1 - - [22/May/2020:13:28:32 +0000] "GET /BTS/css/all.min.css HTTP/1.1" 200 57180
127.0.0.1 - - [22/May/2020:13:28:32 +0000] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
127.0.0.1 - - [22/May/2020:13:28:32 +0000] "GET /BTS/css/fontawesome.min.css HTTP/1.1" 200 55753
127.0.0.1 - - [22/May/2020:13:28:32 +0000] "GET /BTS/js/main.js HTTP/1.1" 200 348
127.0.0.1 - - [22/May/2020:13:28:32 +0000] "GET /BTS/css/jquery-ui.min.css HTTP/1.1" 200 19064
127.0.0.1 - - [22/May/2020:13:28:32 +0000] "GET /BTS/css/style.css HTTP/1.1" 200 222987
127.0.0.1 - - [22/May/2020:13:28:33 +0000] "GET /BTS/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 76100
127.0.0.1 - - [22/May/2020:13:28:33 +0000] "GET /BTS/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13568
127.0.0.1 - - [22/May/2020:13:28:34 +0000] "GET /favicon.ico HTTP/1.1" 404 984
127.0.0.1 - - [22/May/2020:13:28:34 +0000] "GET /BTS/images/sort_both.png HTTP/1.1" 404 1010
127.0.0.1 - - [22/May/2020:13:28:34 +0000] "GET /BTS/images/sort_asc.png HTTP/1.1" 404 1008
127.0.0.1 - - [22/May/2020:13:28:34 +0000] "GET /BTS/Etudiant/List HTTP/1.1" 200 3564
127.0.0.1 - - [22/May/2020:13:28:34 +0000] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Jellyfish1281589819476913.jpg HTTP/1.1" 200 775702
127.0.0.1 - - [22/May/2020:13:28:34 +0000] "GET /BTS/Document/Download?file=c:\School\data\users\usersphotos\Lighthouse3861590079971532.jpg HTTP/1.1" 200 561276
127.0.0.1 - - [22/May/2020:13:28:38 +0000] "GET /BTS/E.DirecteurEtudes/Classes.jsp HTTP/1.1" 200 43594
127.0.0.1 - - [22/May/2020:13:28:38 +0000] "GET /BTS/css/bootstap.min.css HTTP/1.1" 404 1010
